"ratID","des_days","joint","cycle","data"
"rat22",48,"ankle",6,115.137003270492
"rat22",48,"ankle",8,122.955244192126
"rat22",48,"ankle",9,103.050895666509
"rat22",48,"ankle",10,106.580961031419
"rat22",48,"ankle",11,125.534516849945
"rat22",48,"ankle",12,115.554254628282
"rat22",48,"ankle",14,118.848015292691
"rat22",48,"ankle",15,113.894134233365
"rat22",48,"ankle",18,114.594439733756
"rat22",48,"ankle",19,120.63935065518
"rat22",48,"ankle",20,123.322193446489
"rat22",48,"ankle",21,119.837009248071
"rat22",48,"ankle",22,115.453385525234
"rat22",48,"ankle",23,119.412807790528
"rat22",48,"ankle",24,111.80476884405
"rat22",48,"ankle",25,116.82395439301
"rat22",48,"ankle",26,124.100123499978
"rat22",48,"ankle",27,110.166813267491
"rat22",48,"ankle",28,113.844633941749
"rat22",48,"ankle",29,107.403930727225
"rat22",48,"ankle",30,115.463382306426
"rat22",48,"ankle",31,115.208334749369
"rat22",48,"ankle",33,124.648076883185
"rat22",48,"ankle",34,114.632715111292
"rat22",48,"ankle",35,114.718928932709
"rat22",48,"ankle",36,114.183387509581
"rat22",48,"ankle",37,119.662528339914
"rat22",48,"ankle",38,112.609269917966
"rat22",48,"ankle",39,104.558899419597
"rat22",48,"ankle",40,122.661967254929
"rat22",48,"ankle",41,110.780412432611
"rat22",48,"ankle",42,113.936876127815
"rat22",48,"ankle",43,116.362027882041
"rat22",48,"ankle",44,133.581302324481
"rat22",48,"ankle",50,118.613813880862
"rat22",48,"ankle",51,118.18481410665
"rat22",48,"ankle",54,118.823998277155
"rat22",48,"ankle",55,120.487537917211
"rat22",48,"ankle",56,124.605634786728
"rat22",48,"ankle",57,124.714106989443
"rat22",48,"ankle",58,123.20056421213
"rat22",48,"ankle",59,116.420861521804
"rat22",48,"ankle",60,115.750150935358
"rat22",48,"ankle",62,105.441026292811
"rat22",48,"ankle",63,115.698139840607
"rat22",48,"ankle",64,116.117605606135
"rat22",48,"ankle",65,117.718534913209
"rat22",48,"ankle",66,111.257103505565
"rat22",48,"limbV_ang",1,148.425722410008
"rat22",48,"limbV_ang",5,147.950997828468
"rat22",48,"limbV_ang",6,151.858811973638
"rat22",48,"limbV_ang",8,158.194884421282
"rat22",48,"limbV_ang",9,158.656678149806
"rat22",48,"limbV_ang",10,153.959967375567
"rat22",48,"limbV_ang",11,154.515266294919
"rat22",48,"limbV_ang",12,153.25565983789
"rat22",48,"limbV_ang",14,151.205551657193
"rat22",48,"limbV_ang",15,159.180921496193
"rat22",48,"limbV_ang",18,162.117522829481
"rat22",48,"limbV_ang",19,151.279287045111
"rat22",48,"limbV_ang",20,152.821589918366
"rat22",48,"limbV_ang",21,164.610164253412
"rat22",48,"limbV_ang",22,151.574469714678
"rat22",48,"limbV_ang",23,159.482481104116
"rat22",48,"limbV_ang",24,154.903315758181
"rat22",48,"limbV_ang",25,148.226143466396
"rat22",48,"limbV_ang",26,155.107225078937
"rat22",48,"limbV_ang",27,150.283957306846
"rat22",48,"limbV_ang",28,160.877488201676
"rat22",48,"limbV_ang",29,152.364895353175
"rat22",48,"limbV_ang",30,150.113163612835
"rat22",48,"limbV_ang",31,161.066638793447
"rat22",48,"limbV_ang",33,149.50155461304
"rat22",48,"limbV_ang",34,152.967430080882
"rat22",48,"limbV_ang",35,150.904334385071
"rat22",48,"limbV_ang",36,153.919472592106
"rat22",48,"limbV_ang",37,149.656357168494
"rat22",48,"limbV_ang",38,152.092966667891
"rat22",48,"limbV_ang",39,147.942054420756
"rat22",48,"limbV_ang",40,163.467272079662
"rat22",48,"limbV_ang",41,149.24458588764
"rat22",48,"limbV_ang",42,152.621882913206
"rat22",48,"limbV_ang",43,149.753645989343
"rat22",48,"limbV_ang",44,154.917993599806
"rat22",48,"limbV_ang",50,149.959368349074
"rat22",48,"limbV_ang",51,148.807583584058
"rat22",48,"limbV_ang",54,146.849888880691
"rat22",48,"limbV_ang",55,151.579714149662
"rat22",48,"limbV_ang",56,160.100348536748
"rat22",48,"limbV_ang",57,157.305270294821
"rat22",48,"limbV_ang",58,152.906015353479
"rat22",48,"limbV_ang",59,151.402249291396
"rat22",48,"limbV_ang",60,153.7021090936
"rat22",48,"limbV_ang",62,144.021652548653
"rat22",48,"limbV_ang",63,159.33257231933
"rat22",48,"limbV_ang",64,156.018067341016
"rat22",48,"limbV_ang",65,153.425614437628
"rat22",48,"limbV_ang",66,155.90699734413
"rat22",48,"limbV_ln",1,56.7982057353377
"rat22",48,"limbV_ln",5,58.9617331304513
"rat22",48,"limbV_ln",6,54.7615707340323
"rat22",48,"limbV_ln",8,53.6965108473286
"rat22",48,"limbV_ln",9,46.2913895132945
"rat22",48,"limbV_ln",10,48.2084629610468
"rat22",48,"limbV_ln",11,52.7118262885753
"rat22",48,"limbV_ln",12,52.0748884888748
"rat22",48,"limbV_ln",14,54.0501489264989
"rat22",48,"limbV_ln",15,48.4330882676697
"rat22",48,"limbV_ln",18,50.5717812702982
"rat22",48,"limbV_ln",19,53.5993732254703
"rat22",48,"limbV_ln",20,53.4739044046462
"rat22",48,"limbV_ln",21,49.0202211238473
"rat22",48,"limbV_ln",22,52.1684864098656
"rat22",48,"limbV_ln",23,49.2889520080103
"rat22",48,"limbV_ln",24,50.855206006046
"rat22",48,"limbV_ln",25,53.7289718496481
"rat22",48,"limbV_ln",26,56.5272910276039
"rat22",48,"limbV_ln",27,51.4069892927749
"rat22",48,"limbV_ln",28,47.240526755575
"rat22",48,"limbV_ln",29,51.384127020647
"rat22",48,"limbV_ln",30,54.0263394235946
"rat22",48,"limbV_ln",31,48.21469409811
"rat22",48,"limbV_ln",33,54.7316161401631
"rat22",48,"limbV_ln",34,51.3572307741697
"rat22",48,"limbV_ln",35,51.4085005893703
"rat22",48,"limbV_ln",36,51.2390895422352
"rat22",48,"limbV_ln",37,55.5013770951317
"rat22",48,"limbV_ln",38,48.6143431679051
"rat22",48,"limbV_ln",39,52.3527078733848
"rat22",48,"limbV_ln",40,52.2139883783683
"rat22",48,"limbV_ln",41,50.0066655364077
"rat22",48,"limbV_ln",42,53.7050098024613
"rat22",48,"limbV_ln",43,51.2759797269641
"rat22",48,"limbV_ln",44,56.2712092220534
"rat22",48,"limbV_ln",50,55.7798830163678
"rat22",48,"limbV_ln",51,54.4616842375909
"rat22",48,"limbV_ln",54,58.0985675117359
"rat22",48,"limbV_ln",55,53.4458314115854
"rat22",48,"limbV_ln",56,53.423880993949
"rat22",48,"limbV_ln",57,55.263740294193
"rat22",48,"limbV_ln",58,56.1487989396998
"rat22",48,"limbV_ln",59,53.3961179593325
"rat22",48,"limbV_ln",60,53.3267624604275
"rat22",48,"limbV_ln",62,56.5899231402077
"rat22",48,"limbV_ln",63,53.333931357163
"rat22",48,"limbV_ln",64,49.4299497791071
"rat22",48,"limbV_ln",65,51.4362956622537
"rat22",48,"limbV_ln",66,49.3526263237121
"rat24",-1,"hip",2,123.240562818134
"rat24",-1,"hip",3,116.110521395127
"rat24",-1,"hip",4,121.652337776463
"rat24",-1,"hip",5,115.19597868325
"rat24",-1,"hip",6,110.148424679551
"rat24",-1,"hip",8,106.413273273233
"rat24",-1,"hip",9,106.10342413757
"rat24",-1,"hip",10,108.467412989143
"rat24",-1,"hip",15,120.877684096053
"rat24",-1,"hip",16,101.609072931606
"rat24",-1,"hip",17,108.369589150706
"rat24",-1,"hip",18,111.138424964567
"rat24",-1,"hip",20,107.169279409909
"rat24",-1,"hip",22,119.510325304948
"rat24",-1,"hip",27,122.24252962514
"rat24",-1,"hip",29,106.605139540878
"rat24",-1,"hip",31,119.021960245812
"rat24",-1,"hip",32,122.912844337009
"rat24",-1,"hip",33,116.717985189317
"rat24",-1,"hip",38,107.720811648569
"rat24",-1,"hip",39,122.894098939543
"rat24",-1,"hip",41,111.618311958679
"rat24",-1,"hip",46,124.246758929488
"rat24",-1,"hip",63,118.598253087744
"rat24",-1,"hip",64,112.702521816558
"rat24",-1,"hip",72,121.556887467984
"rat24",-1,"hip",74,123.525754132889
"rat24",-1,"hip",77,120.224665407815
"rat24",-1,"hip",78,115.240978537908
"rat24",-1,"hip",79,113.121166417532
"rat24",-1,"hip",84,104.898570843269
"rat24",-1,"hip",85,119.2688313138
"rat24",-1,"hip",86,111.059972276495
"rat24",-1,"hip",87,108.74141745698
"rat24",-1,"hip",94,121.900741869584
"rat24",-1,"hip",111,117.649393329095
"rat24",-1,"knee",2,95.0143937523148
"rat24",-1,"knee",3,90.1680393341217
"rat24",-1,"knee",4,98.7567584160935
"rat24",-1,"knee",5,93.3506633493531
"rat24",-1,"knee",6,73.9786491003258
"rat24",-1,"knee",8,72.5736613008388
"rat24",-1,"knee",9,65.3472004418218
"rat24",-1,"knee",10,77.5028377515386
"rat24",-1,"knee",15,92.1154491896641
"rat24",-1,"knee",16,65.5392445589304
"rat24",-1,"knee",17,84.2773125255235
"rat24",-1,"knee",18,66.4070397053981
"rat24",-1,"knee",20,75.9209135520425
"rat24",-1,"knee",22,95.3769929392196
"rat24",-1,"knee",27,103.086037032545
"rat24",-1,"knee",29,78.2914376146079
"rat24",-1,"knee",31,86.3948129839564
"rat24",-1,"knee",32,100.544120316314
"rat24",-1,"knee",33,95.0863348505571
"rat24",-1,"knee",38,83.0002433847823
"rat24",-1,"knee",39,101.956313668067
"rat24",-1,"knee",41,89.0702912522298
"rat24",-1,"knee",46,96.8640297507685
"rat24",-1,"knee",63,96.2359345370615
"rat24",-1,"knee",64,88.3191700523935
"rat24",-1,"knee",72,94.9112133133885
"rat24",-1,"knee",74,98.2774121886564
"rat24",-1,"knee",77,100.195875368492
"rat24",-1,"knee",78,77.7517145815249
"rat24",-1,"knee",79,91.424118209173
"rat24",-1,"knee",84,65.7555356407072
"rat24",-1,"knee",85,92.1298743036695
"rat24",-1,"knee",86,67.0702406999896
"rat24",-1,"knee",87,78.7009143056892
"rat24",-1,"knee",94,106.896417454812
"rat24",-1,"knee",111,102.88174758778
"rat24",-1,"ankle",2,131.995588519339
"rat24",-1,"ankle",3,135.884641235415
"rat24",-1,"ankle",4,131.80336223162
"rat24",-1,"ankle",5,120.822417620783
"rat24",-1,"ankle",6,108.860513300724
"rat24",-1,"ankle",8,116.725865215015
"rat24",-1,"ankle",9,108.535049608605
"rat24",-1,"ankle",10,113.831370599103
"rat24",-1,"ankle",15,125.207859853551
"rat24",-1,"ankle",16,102.8598896737
"rat24",-1,"ankle",17,117.931741474985
"rat24",-1,"ankle",18,107.265482596455
"rat24",-1,"ankle",20,108.06272415352
"rat24",-1,"ankle",22,123.874164871132
"rat24",-1,"ankle",27,124.308307626937
"rat24",-1,"ankle",29,112.948957644684
"rat24",-1,"ankle",31,116.992633397412
"rat24",-1,"ankle",33,122.423854329307
"rat24",-1,"ankle",38,117.178648139329
"rat24",-1,"ankle",39,132.278836690839
"rat24",-1,"ankle",41,117.125259650736
"rat24",-1,"ankle",46,124.880123264693
"rat24",-1,"ankle",63,119.644534648037
"rat24",-1,"ankle",64,125.845481549782
"rat24",-1,"ankle",72,120.842309932434
"rat24",-1,"ankle",74,124.767254725947
"rat24",-1,"ankle",77,123.599646208681
"rat24",-1,"ankle",78,115.799953103802
"rat24",-1,"ankle",79,120.724086124771
"rat24",-1,"ankle",84,112.456090828668
"rat24",-1,"ankle",85,120.065639099189
"rat24",-1,"ankle",86,113.003724324229
"rat24",-1,"ankle",87,114.705185433806
"rat24",-1,"ankle",94,126.399502594905
"rat24",-1,"ankle",111,138.559824380819
"rat24",-1,"limbV_ang",2,168.688739753935
"rat24",-1,"limbV_ang",3,165.804513225841
"rat24",-1,"limbV_ang",4,164.508435771171
"rat24",-1,"limbV_ang",5,159.344208873539
"rat24",-1,"limbV_ang",6,164.792060147178
"rat24",-1,"limbV_ang",8,163.847215747407
"rat24",-1,"limbV_ang",9,166.591264522494
"rat24",-1,"limbV_ang",10,161.797393425868
"rat24",-1,"limbV_ang",15,166.699882025076
"rat24",-1,"limbV_ang",16,160.407315934486
"rat24",-1,"limbV_ang",17,158.011642851193
"rat24",-1,"limbV_ang",18,170.516955154129
"rat24",-1,"limbV_ang",20,160.232897306895
"rat24",-1,"limbV_ang",22,163.009639451529
"rat24",-1,"limbV_ang",23,157.126983971301
"rat24",-1,"limbV_ang",27,160.787525922828
"rat24",-1,"limbV_ang",29,159.111058351909
"rat24",-1,"limbV_ang",31,167.075474938856
"rat24",-1,"limbV_ang",32,160.16487141265
"rat24",-1,"limbV_ang",33,160.10690888543
"rat24",-1,"limbV_ang",38,158.137564053529
"rat24",-1,"limbV_ang",39,163.602395138577
"rat24",-1,"limbV_ang",41,157.916207843624
"rat24",-1,"limbV_ang",46,166.887046824578
"rat24",-1,"limbV_ang",62,164.381103718217
"rat24",-1,"limbV_ang",63,160.512195602741
"rat24",-1,"limbV_ang",64,161.161437709074
"rat24",-1,"limbV_ang",72,164.612723156529
"rat24",-1,"limbV_ang",74,165.106541401115
"rat24",-1,"limbV_ang",77,160.373349112894
"rat24",-1,"limbV_ang",78,168.783599196052
"rat24",-1,"limbV_ang",79,158.762959259775
"rat24",-1,"limbV_ang",84,165.614277694508
"rat24",-1,"limbV_ang",85,164.085423548745
"rat24",-1,"limbV_ang",86,171.310870670261
"rat24",-1,"limbV_ang",87,161.408531480045
"rat24",-1,"limbV_ang",94,158.195541408782
"rat24",-1,"limbV_ang",111,159.286080942332
"rat24",-1,"limbV_ln",2,75.6992983707603
"rat24",-1,"limbV_ln",3,74.4382808360782
"rat24",-1,"limbV_ln",4,77.4169543235195
"rat24",-1,"limbV_ln",5,73.0838765493774
"rat24",-1,"limbV_ln",6,61.8262633645536
"rat24",-1,"limbV_ln",8,62.2815293027397
"rat24",-1,"limbV_ln",9,57.4687374974473
"rat24",-1,"limbV_ln",10,64.434760075271
"rat24",-1,"limbV_ln",15,73.7266976583642
"rat24",-1,"limbV_ln",16,57.2007778423576
"rat24",-1,"limbV_ln",17,68.3320116473463
"rat24",-1,"limbV_ln",18,58.015064445942
"rat24",-1,"limbV_ln",20,62.9376873859922
"rat24",-1,"limbV_ln",22,74.1571449054913
"rat24",-1,"limbV_ln",23,68.6031625573009
"rat24",-1,"limbV_ln",27,77.241060712189
"rat24",-1,"limbV_ln",29,65.0002289451203
"rat24",-1,"limbV_ln",31,69.0232799028961
"rat24",-1,"limbV_ln",32,69.6604915597008
"rat24",-1,"limbV_ln",33,73.8111561942097
"rat24",-1,"limbV_ln",38,67.296935291316
"rat24",-1,"limbV_ln",39,79.5904679289306
"rat24",-1,"limbV_ln",41,70.2699100122811
"rat24",-1,"limbV_ln",46,75.3505374752465
"rat24",-1,"limbV_ln",62,68.3130691042748
"rat24",-1,"limbV_ln",63,74.447508728652
"rat24",-1,"limbV_ln",64,72.6563592172899
"rat24",-1,"limbV_ln",72,73.9979846537968
"rat24",-1,"limbV_ln",74,76.4067633807271
"rat24",-1,"limbV_ln",77,76.6155984743485
"rat24",-1,"limbV_ln",78,65.0927859863503
"rat24",-1,"limbV_ln",79,71.1903893709132
"rat24",-1,"limbV_ln",84,60.151377873963
"rat24",-1,"limbV_ln",85,72.3371485134804
"rat24",-1,"limbV_ln",86,59.5312704334408
"rat24",-1,"limbV_ln",87,65.2930663687264
"rat24",-1,"limbV_ln",94,79.8190089645864
"rat24",-1,"limbV_ln",111,79.7728628185022
"rat24",1,"hip",2,78.8565778225754
"rat24",1,"hip",3,68.3956109542074
"rat24",1,"hip",4,75.2718111051895
"rat24",1,"hip",5,81.7486696099255
"rat24",1,"hip",6,80.9578078759897
"rat24",1,"hip",7,72.457629939229
"rat24",1,"hip",8,75.9925793415085
"rat24",1,"hip",11,77.2866180239401
"rat24",1,"hip",12,76.2785007893901
"rat24",1,"hip",15,74.6485185127297
"rat24",1,"hip",16,73.9476218875917
"rat24",1,"hip",35,73.0578254057582
"rat24",1,"hip",40,69.0880681056518
"rat24",1,"hip",42,66.4192223231503
"rat24",1,"hip",44,71.8312375540082
"rat24",1,"hip",46,73.5229799473917
"rat24",1,"hip",48,71.8487037349593
"rat24",1,"hip",50,71.7251083744769
"rat24",1,"hip",54,80.8662838070217
"rat24",1,"hip",55,77.3743310805129
"rat24",1,"hip",56,78.1314560071839
"rat24",1,"hip",57,75.6273095326686
"rat24",1,"hip",76,77.216113576225
"rat24",1,"hip",79,77.3383529179933
"rat24",1,"hip",80,74.7818183942852
"rat24",1,"hip",81,77.8711727349874
"rat24",1,"hip",82,62.0098728401905
"rat24",1,"hip",83,73.7409297184351
"rat24",1,"hip",84,73.5451485185717
"rat24",1,"hip",85,67.3917933964847
"rat24",1,"hip",86,74.075778842618
"rat24",1,"hip",87,69.586317830217
"rat24",1,"hip",115,78.1179445556929
"rat24",1,"hip",118,77.8171506621084
"rat24",1,"hip",120,76.0683683521768
"rat24",1,"hip",123,77.7955211107085
"rat24",1,"hip",126,78.3155269752155
"rat24",1,"hip",129,77.8043133967548
"rat24",1,"hip",147,79.5141418057605
"rat24",1,"hip",149,74.7121707119895
"rat24",1,"hip",152,76.7423618562234
"rat24",1,"hip",153,80.3546637779767
"rat24",1,"knee",2,58.5641779932213
"rat24",1,"knee",3,49.7340989413508
"rat24",1,"knee",4,55.1645022772974
"rat24",1,"knee",5,65.1489241469073
"rat24",1,"knee",6,67.2421900308122
"rat24",1,"knee",7,58.2653292210198
"rat24",1,"knee",8,63.5335245936631
"rat24",1,"knee",11,66.2874060823709
"rat24",1,"knee",12,64.6509326697297
"rat24",1,"knee",15,66.2257282897924
"rat24",1,"knee",16,62.2215126733976
"rat24",1,"knee",35,55.9687882744604
"rat24",1,"knee",40,56.2772917651787
"rat24",1,"knee",42,57.7011467182821
"rat24",1,"knee",44,57.6949101330718
"rat24",1,"knee",46,58.0061964146917
"rat24",1,"knee",48,55.0364495328091
"rat24",1,"knee",50,48.353972211972
"rat24",1,"knee",54,59.6230768629252
"rat24",1,"knee",55,64.5624408855776
"rat24",1,"knee",56,71.4457628492235
"rat24",1,"knee",57,68.7744302894561
"rat24",1,"knee",76,66.8337622096291
"rat24",1,"knee",79,53.904563984465
"rat24",1,"knee",80,62.2511291109807
"rat24",1,"knee",81,52.5470081500382
"rat24",1,"knee",82,50.2784518328421
"rat24",1,"knee",83,66.5526017790807
"rat24",1,"knee",84,50.1302272895433
"rat24",1,"knee",85,53.9310724609062
"rat24",1,"knee",86,66.2239465725684
"rat24",1,"knee",87,65.4280562714369
"rat24",1,"knee",115,57.8520613481993
"rat24",1,"knee",118,68.8733040904164
"rat24",1,"knee",120,62.8878003639435
"rat24",1,"knee",123,71.8646989657664
"rat24",1,"knee",126,73.5076200489582
"rat24",1,"knee",129,69.9801453984734
"rat24",1,"knee",147,66.3132522526861
"rat24",1,"knee",149,59.8419180412828
"rat24",1,"knee",152,66.5624500725711
"rat24",1,"knee",153,66.1300869512193
"rat24",14,"hip",2,97.8703016837331
"rat24",14,"hip",3,84.7855361389049
"rat24",14,"hip",4,94.8627160871534
"rat24",14,"hip",5,105.133613653608
"rat24",14,"hip",6,110.008540778589
"rat24",14,"hip",7,112.663012242426
"rat24",14,"hip",17,92.4465784215119
"rat24",14,"hip",19,101.762776111775
"rat24",14,"hip",21,107.049551913922
"rat24",14,"hip",23,100.972531815375
"rat24",14,"hip",24,109.649635801226
"rat24",14,"hip",25,101.382551782829
"rat24",14,"hip",28,108.279793041677
"rat24",14,"hip",29,99.7751858438368
"rat24",14,"hip",33,103.421746974005
"rat24",14,"hip",34,106.812278897816
"rat24",14,"hip",35,109.084894832456
"rat24",14,"hip",44,102.11363163909
"rat24",14,"hip",45,93.5164242424918
"rat24",14,"hip",48,106.018793754639
"rat24",14,"hip",49,105.258619875624
"rat24",14,"hip",52,96.4598116390892
"rat24",14,"hip",53,102.900782351923
"rat24",14,"hip",54,96.6265702473047
"rat24",14,"hip",59,97.9057473584041
"rat24",14,"hip",60,97.862160798185
"rat24",14,"hip",63,100.093737113877
"rat24",14,"hip",64,105.109064225423
"rat24",14,"hip",65,98.0859090774464
"rat24",14,"hip",66,104.110484656366
"rat24",14,"hip",68,106.880997700928
"rat24",14,"hip",69,99.9506288231623
"rat24",14,"hip",70,110.805585878787
"rat24",14,"hip",76,103.375100081821
"rat24",14,"hip",77,100.458196644655
"rat24",14,"hip",78,100.86050064508
"rat24",14,"hip",79,97.1747716964626
"rat24",14,"hip",81,106.3425143693
"rat24",14,"hip",83,109.37674560213
"rat24",14,"hip",87,104.531144383288
"rat24",14,"hip",89,105.60645412315
"rat24",14,"hip",90,93.5326669769889
"rat24",14,"hip",96,102.049971515081
"rat24",14,"hip",99,107.842792210507
"rat24",14,"hip",100,102.604580538553
"rat24",14,"hip",103,99.0972274550786
"rat24",14,"hip",104,106.815641698902
"rat24",14,"hip",105,104.636856266988
"rat24",14,"hip",106,100.842087395133
"rat24",14,"hip",107,101.057740505206
"rat24",14,"hip",109,88.7574209853949
"rat24",14,"hip",115,101.750177796158
"rat24",14,"hip",116,104.82575331258
"rat24",14,"hip",117,102.483143581056
"rat24",14,"hip",118,104.964184833887
"rat24",14,"hip",119,107.367152568121
"rat24",14,"hip",122,102.015026964725
"rat24",14,"hip",124,103.736269663496
"rat24",14,"knee",2,62.1623402701505
"rat24",14,"knee",3,42.7407500115324
"rat24",14,"knee",4,56.8751143650792
"rat24",14,"knee",5,43.6073139759877
"rat24",14,"knee",6,67.0590780642179
"rat24",14,"knee",7,70.7956508634672
"rat24",14,"knee",17,52.3364745549789
"rat24",14,"knee",19,50.8244708914978
"rat24",14,"knee",21,47.6210691559855
"rat24",14,"knee",23,68.7022889303189
"rat24",14,"knee",24,66.672088631673
"rat24",14,"knee",25,47.3959031775423
"rat24",14,"knee",28,56.00965929582
"rat24",14,"knee",29,51.4788913099113
"rat24",14,"knee",33,56.6053395200728
"rat24",14,"knee",34,52.5501757038264
"rat24",14,"knee",35,60.3789791026781
"rat24",14,"knee",44,60.174054741999
"rat24",14,"knee",45,45.758632902192
"rat24",14,"knee",48,53.4859450906466
"rat24",14,"knee",49,64.9270832209241
"rat24",14,"knee",52,63.7637311269446
"rat24",14,"knee",53,51.7475276604556
"rat24",14,"knee",54,55.6540703648392
"rat24",14,"knee",59,42.5846127601145
"rat24",14,"knee",60,64.823308497381
"rat24",14,"knee",63,56.2948399992699
"rat24",14,"knee",64,57.7687671615083
"rat24",14,"knee",65,48.1017216199332
"rat24",14,"knee",66,83.5678637826906
"rat24",14,"knee",68,84.5300768211352
"rat24",14,"knee",69,40.5947756481691
"rat24",14,"knee",70,77.6864901017345
"rat24",14,"knee",76,73.6430847748419
"rat24",14,"knee",77,56.82900172514
"rat24",14,"knee",78,59.7152765106437
"rat24",14,"knee",79,68.5803535089634
"rat24",14,"knee",81,76.4302804240465
"rat24",14,"knee",83,70.4185607039354
"rat24",14,"knee",87,79.5581588360559
"rat24",14,"knee",89,71.2952013145089
"rat24",14,"knee",90,44.5320307547965
"rat24",14,"knee",96,77.1759308509878
"rat24",14,"knee",99,78.2069420167781
"rat24",14,"knee",100,75.2731511287981
"rat24",14,"knee",103,57.8522534893486
"rat24",14,"knee",104,78.4736747121117
"rat24",14,"knee",105,64.9446719521822
"rat24",14,"knee",106,57.2855750169355
"rat24",14,"knee",107,79.3004268691415
"rat24",14,"knee",109,54.1346420356862
"rat24",14,"knee",115,70.5178154540497
"rat24",14,"knee",116,73.1192607935679
"rat24",14,"knee",117,69.5798740981411
"rat24",14,"knee",118,73.68360299445
"rat24",14,"knee",119,75.4579019497992
"rat24",14,"knee",122,71.1874161495036
"rat24",14,"knee",124,76.6695909175947
"rat24",14,"ankle",2,106.420398975008
"rat24",14,"ankle",3,95.7856061802692
"rat24",14,"ankle",4,107.285121045267
"rat24",14,"ankle",5,98.5168961886948
"rat24",14,"ankle",6,121.363318305121
"rat24",14,"ankle",7,121.033446389117
"rat24",14,"ankle",17,104.038957187243
"rat24",14,"ankle",19,108.737281870268
"rat24",14,"ankle",21,104.940404198044
"rat24",14,"ankle",23,117.367987160211
"rat24",14,"ankle",24,113.266136222753
"rat24",14,"ankle",25,104.923574524155
"rat24",14,"ankle",28,105.873573931468
"rat24",14,"ankle",29,106.955535015954
"rat24",14,"ankle",33,112.598162437867
"rat24",14,"ankle",34,109.672594675273
"rat24",14,"ankle",35,109.105685418055
"rat24",14,"ankle",44,106.263238922982
"rat24",14,"ankle",45,98.5481493237064
"rat24",14,"ankle",48,105.260452589557
"rat24",14,"ankle",49,113.506476345722
"rat24",14,"ankle",52,100.149362630514
"rat24",14,"ankle",53,105.262508976607
"rat24",14,"ankle",54,99.4398506945198
"rat24",14,"ankle",59,101.551598406144
"rat24",14,"ankle",63,107.067755766435
"rat24",14,"ankle",64,110.364521089123
"rat24",14,"ankle",65,102.359292575011
"rat24",14,"ankle",66,117.067021070163
"rat24",14,"ankle",68,119.283020093521
"rat24",14,"ankle",69,98.8340644691955
"rat24",14,"ankle",70,127.917288983757
"rat24",14,"ankle",76,117.260160030451
"rat24",14,"ankle",77,110.201017890804
"rat24",14,"ankle",78,115.713456745644
"rat24",14,"ankle",79,112.675003946505
"rat24",14,"ankle",81,109.812428951336
"rat24",14,"ankle",83,107.183805735399
"rat24",14,"ankle",87,113.558161383854
"rat24",14,"ankle",89,106.642074322787
"rat24",14,"ankle",90,96.5207945477081
"rat24",14,"ankle",96,112.103322560518
"rat24",14,"ankle",99,115.903940535849
"rat24",14,"ankle",100,121.076377190087
"rat24",14,"ankle",103,105.642783855111
"rat24",14,"ankle",104,115.816533687578
"rat24",14,"ankle",105,110.770284294037
"rat24",14,"ankle",106,105.307440191661
"rat24",14,"ankle",107,115.258516104049
"rat24",14,"ankle",109,106.022156940799
"rat24",14,"ankle",115,111.504527448232
"rat24",14,"ankle",116,111.92883560689
"rat24",14,"ankle",117,112.802090029322
"rat24",14,"ankle",118,117.157915130716
"rat24",14,"ankle",119,110.039783303757
"rat24",14,"ankle",122,104.884051016769
"rat24",14,"ankle",124,106.379156722616
"rat24",14,"limbV_ang",2,159.417020920503
"rat24",14,"limbV_ang",3,157.60029186158
"rat24",14,"limbV_ang",4,160.587065366429
"rat24",14,"limbV_ang",5,178.05125370139
"rat24",14,"limbV_ang",6,172.182366246094
"rat24",14,"limbV_ang",7,171.918248815538
"rat24",14,"limbV_ang",17,160.6255872442
"rat24",14,"limbV_ang",19,172.708821515285
"rat24",14,"limbV_ang",21,179.130586269373
"rat24",14,"limbV_ang",23,160.616494803863
"rat24",14,"limbV_ang",24,169.649685128353
"rat24",14,"limbV_ang",25,173.388641640515
"rat24",14,"limbV_ang",28,174.181143391886
"rat24",14,"limbV_ang",29,169.468953012015
"rat24",14,"limbV_ang",33,170.759323298854
"rat24",14,"limbV_ang",34,176.441977886267
"rat24",14,"limbV_ang",35,172.662784920434
"rat24",14,"limbV_ang",44,164.885112618028
"rat24",14,"limbV_ang",45,164.867778786013
"rat24",14,"limbV_ang",48,173.585013871406
"rat24",14,"limbV_ang",49,166.630060449481
"rat24",14,"limbV_ang",52,155.420655984499
"rat24",14,"limbV_ang",53,171.726250179119
"rat24",14,"limbV_ang",54,160.989732679098
"rat24",14,"limbV_ang",59,172.738610649672
"rat24",14,"limbV_ang",60,158.286064722924
"rat24",14,"limbV_ang",63,166.201640990025
"rat24",14,"limbV_ang",64,170.918588974465
"rat24",14,"limbV_ang",65,168.819992174166
"rat24",14,"limbV_ang",66,153.145870683165
"rat24",14,"limbV_ang",68,155.946521910225
"rat24",14,"limbV_ang",69,175.289754265217
"rat24",14,"limbV_ang",70,167.039488969557
"rat24",14,"limbV_ang",76,159.471591782048
"rat24",14,"limbV_ang",77,166.905307767335
"rat24",14,"limbV_ang",78,167.076337774254
"rat24",14,"limbV_ang",79,155.736903566242
"rat24",14,"limbV_ang",81,158.648391074769
"rat24",14,"limbV_ang",83,165.179240248457
